"seller_id","month_date","monthly_revenue","cumulative_revenue"
"a3e9a2c700480d9bb01fba070ba80a0e","2017-11-01","1391.77","5975.10"
"a3e9a2c700480d9bb01fba070ba80a0e","2017-12-01","970.44","6945.54"
"a3e9a2c700480d9bb01fba070ba80a0e","2018-01-01","923.68","7869.22"
"a3e9a2c700480d9bb01fba070ba80a0e","2018-02-01","1379.93","9249.15"
"a3e9a2c700480d9bb01fba070ba80a0e","2018-03-01","977.79","10226.94"
"a3e9a2c700480d9bb01fba070ba80a0e","2018-04-01","1204.23","11431.17"
"a3e9a2c700480d9bb01fba070ba80a0e","2018-05-01","554.58","11985.75"
"a3e9a2c700480d9bb01fba070ba80a0e","2018-06-01","1623.41","13609.16"
"a3e9a2c700480d9bb01fba070ba80a0e","2018-07-01","1743.57","15352.73"
"a3e9a2c700480d9bb01fba070ba80a0e","2018-08-01","742.54","16095.27"
"a3f0b55de503387383c7b1de3ad7f678","2017-09-01","221.57","221.57"
"a3f0b55de503387383c7b1de3ad7f678","2017-10-01","239.84","461.41"
"a3f0b55de503387383c7b1de3ad7f678","2018-01-01","451.92","913.33"
"a3f0b55de503387383c7b1de3ad7f678","2018-02-01","782.27","1695.60"
"a3f0b55de503387383c7b1de3ad7f678","2018-03-01","854.13","2549.73"
"a3f0b55de503387383c7b1de3ad7f678","2018-04-01","1453.43","4003.16"
"a3f0b55de503387383c7b1de3ad7f678","2018-05-01","1574.58","5577.74"
"a3fa18b3f688ec0fca3eb8bfcbd2d5b3","2018-04-01","84.26","84.26"
"a414555ce331b8c8aea4a9cb8395194d","2018-03-01","195.62","195.62"
"a414555ce331b8c8aea4a9cb8395194d","2018-04-01","983.56","1179.18"
"a414555ce331b8c8aea4a9cb8395194d","2018-05-01","514.41","1693.59"
"a416b6a846a11724393025641d4edd5e","2017-01-01","261.12","261.12"
"a416b6a846a11724393025641d4edd5e","2017-02-01","674.99","936.11"
"a416b6a846a11724393025641d4edd5e","2017-03-01","2232.37","3168.48"
"a416b6a846a11724393025641d4edd5e","2017-04-01","1023.84","4192.32"
"a416b6a846a11724393025641d4edd5e","2017-05-01","1261.25","5453.57"
"a416b6a846a11724393025641d4edd5e","2017-06-01","112.95","5566.52"
"a416b6a846a11724393025641d4edd5e","2017-07-01","490.45","6056.97"
"a416b6a846a11724393025641d4edd5e","2017-08-01","2044.84","8101.81"
"a416b6a846a11724393025641d4edd5e","2017-09-01","1064.30","9166.11"
"a416b6a846a11724393025641d4edd5e","2017-10-01","1740.67","10906.78"
"a416b6a846a11724393025641d4edd5e","2017-11-01","3511.37","14418.15"
"a416b6a846a11724393025641d4edd5e","2017-12-01","704.51","15122.66"
"a416b6a846a11724393025641d4edd5e","2018-01-01","2682.76","17805.42"
"a416b6a846a11724393025641d4edd5e","2018-02-01","2657.63","20463.05"
"a416b6a846a11724393025641d4edd5e","2018-03-01","2631.95","23095.00"
"a416b6a846a11724393025641d4edd5e","2018-04-01","715.81","23810.81"
"a416b6a846a11724393025641d4edd5e","2018-05-01","1217.10","25027.91"
"a416b6a846a11724393025641d4edd5e","2018-06-01","384.94","25412.85"
"a416b6a846a11724393025641d4edd5e","2018-07-01","849.79","26262.64"
"a416b6a846a11724393025641d4edd5e","2018-08-01","1404.25","27666.89"
"a420f60ff1aa9acc80d0e42959f2b313","2017-08-01","455.39","455.39"
"a420f60ff1aa9acc80d0e42959f2b313","2017-09-01","455.59","910.98"
"a420f60ff1aa9acc80d0e42959f2b313","2017-10-01","158.29","1069.27"
"a420f60ff1aa9acc80d0e42959f2b313","2017-11-01","392.85","1462.12"
"a420f60ff1aa9acc80d0e42959f2b313","2017-12-01","208.74","1670.86"
"a420f60ff1aa9acc80d0e42959f2b313","2018-01-01","1137.74","2808.60"
"a420f60ff1aa9acc80d0e42959f2b313","2018-02-01","1728.74","4537.34"
"a420f60ff1aa9acc80d0e42959f2b313","2018-03-01","375.46","4912.80"
"a420f60ff1aa9acc80d0e42959f2b313","2018-04-01","133.75","5046.55"
"a420f60ff1aa9acc80d0e42959f2b313","2018-05-01","347.70","5394.25"
"a420f60ff1aa9acc80d0e42959f2b313","2018-06-01","2191.76","7586.01"
"a420f60ff1aa9acc80d0e42959f2b313","2018-07-01","650.77","8236.78"
"a420f60ff1aa9acc80d0e42959f2b313","2018-08-01","103.82","8340.60"
"a425f92c199eb576938df686728acd20","2017-10-01","101.27","101.27"
"a425f92c199eb576938df686728acd20","2017-11-01","158.36","259.63"
"a425f92c199eb576938df686728acd20","2017-12-01","255.67","515.30"
"a425f92c199eb576938df686728acd20","2018-01-01","212.75","728.05"
"a425f92c199eb576938df686728acd20","2018-03-01","166.45","894.50"
"a425f92c199eb576938df686728acd20","2018-06-01","267.82","1162.32"
"a425f92c199eb576938df686728acd20","2018-07-01","237.37","1399.69"
"a435b009cd956ea60748b5cfbddf2e24","2017-05-01","235.57","235.57"
"a435b009cd956ea60748b5cfbddf2e24","2017-07-01","170.82","406.39"
"a44fb5a447105f8469bdf16bf9159f25","2017-11-01","235.45","235.45"
"a44fb5a447105f8469bdf16bf9159f25","2017-12-01","114.45","349.90"
"a44fb5a447105f8469bdf16bf9159f25","2018-02-01","95.21","445.11"
"a44fb5a447105f8469bdf16bf9159f25","2018-03-01","373.55","818.66"
"a44fb5a447105f8469bdf16bf9159f25","2018-04-01","1494.68","2313.34"
"a44fb5a447105f8469bdf16bf9159f25","2018-05-01","1395.74","3709.08"
"a44fb5a447105f8469bdf16bf9159f25","2018-07-01","58.28","3767.36"
"a44fb5a447105f8469bdf16bf9159f25","2018-08-01","525.35","4292.71"
"a45314082d50d578a4721c9787ce09ab","2018-08-01","453.92","453.92"
"a45765f8afb1e594b22bf9e974b46765","2017-03-01","88.92","88.92"
"a478c7961d6a992065b24e63b366f90b","2017-02-01","764.57","764.57"
"a478c7961d6a992065b24e63b366f90b","2017-04-01","141.08","905.65"
"a478c7961d6a992065b24e63b366f90b","2017-05-01","195.16","1100.81"
"a478c7961d6a992065b24e63b366f90b","2017-06-01","125.52","1226.33"
"a478c7961d6a992065b24e63b366f90b","2018-02-01","225.23","1451.56"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2017-06-01","536.90","536.90"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2017-07-01","322.50","859.40"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2017-08-01","1125.24","1984.64"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2017-09-01","2359.19","4343.83"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2017-10-01","889.40","5233.23"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2017-11-01","2027.66","7260.89"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2017-12-01","1494.52","8755.41"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2018-01-01","545.94","9301.35"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2018-02-01","408.77","9710.12"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2018-03-01","113.11","9823.23"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2018-04-01","117.57","9940.80"
"a49928bcdf77c55c6d6e05e09a9b4ca5","2018-05-01","433.02","10373.82"
"a4b6b9b992b46e9ef863637af96e04bc","2017-02-01","396.86","396.86"
"a4b6b9b992b46e9ef863637af96e04bc","2017-03-01","1810.5","2207.36"
"a4b6b9b992b46e9ef863637af96e04bc","2017-04-01","2751.24","4958.60"
"a4b6b9b992b46e9ef863637af96e04bc","2017-05-01","398.58","5357.18"
"a4b6b9b992b46e9ef863637af96e04bc","2017-07-01","145.66","5502.84"
"a4b8d97cd5d3674eeff96abc99d8ed67","2018-06-01","233.38","233.38"
"a4bd6e9adf39b63f43dc545d3ca1f53d","2017-04-01","1039.9","1039.9"
"a4bd6e9adf39b63f43dc545d3ca1f53d","2017-05-01","267.41","1307.31"
"a4bd6e9adf39b63f43dc545d3ca1f53d","2017-06-01","318.34","1625.65"
"a4bd6e9adf39b63f43dc545d3ca1f53d","2018-05-01","335.32","1960.97"
"a4fc6eadaff1576af888509a53420f6a","2018-05-01","121.62","121.62"
"a513150f33f99a06569e9cd5c4bb889b","2017-11-01","143.30","143.30"
"a513150f33f99a06569e9cd5c4bb889b","2017-12-01","567.95","711.25"
"a5259c149128e82c9d6d46e0c1c812bb","2017-07-01","251.59","251.59"
"a5259c149128e82c9d6d46e0c1c812bb","2017-11-01","903.98","1155.57"
"a5259c149128e82c9d6d46e0c1c812bb","2017-12-01","105.94","1261.51"
"a5259c149128e82c9d6d46e0c1c812bb","2018-01-01","256.15","1517.66"
"a5259c149128e82c9d6d46e0c1c812bb","2018-03-01","103.47","1621.13"
"a53f60f05f822b5c621a50ff6a5cb362","2018-06-01","131.37","131.37"
"a53f60f05f822b5c621a50ff6a5cb362","2018-08-01","413.16","544.53"
"a56a8043ebf66e42119618fb8cf232c6","2018-08-01","106.73","106.73"
"a56e351445e5863fc8960640ba9190c7","2018-04-01","825.98","825.98"
"a5a1bfcf728ab0e19182959cf0771ee4","2018-01-01","225.21","225.21"
"a5a1bfcf728ab0e19182959cf0771ee4","2018-02-01","272.11","497.32"
"a5a1bfcf728ab0e19182959cf0771ee4","2018-04-01","496.56","993.88"
"a5a1bfcf728ab0e19182959cf0771ee4","2018-05-01","224.84","1218.72"
"a5a1bfcf728ab0e19182959cf0771ee4","2018-06-01","275.45","1494.17"
"a5a1bfcf728ab0e19182959cf0771ee4","2018-07-01","227.33","1721.50"
"a5a1bfcf728ab0e19182959cf0771ee4","2018-08-01","439.35","2160.85"
"a5bff0f43eb51f0cad7c37fac7244c8a","2017-02-01","103.79","103.79"
"a5bff0f43eb51f0cad7c37fac7244c8a","2017-03-01","227.24","331.03"
"a5bff0f43eb51f0cad7c37fac7244c8a","2017-05-01","104.37","435.40"
"a5bff0f43eb51f0cad7c37fac7244c8a","2017-09-01","105.87","541.27"
"a5cba26a62b8b4d0145b68b841e62e7f","2017-07-01","453.54","453.54"
"a5cba26a62b8b4d0145b68b841e62e7f","2017-08-01","434.35","887.89"
"a5cba26a62b8b4d0145b68b841e62e7f","2017-10-01","472.02","1359.91"
"a5cba26a62b8b4d0145b68b841e62e7f","2017-11-01","949.45","2309.36"
"a5cba26a62b8b4d0145b68b841e62e7f","2017-12-01","131.96","2441.32"
"a5cba26a62b8b4d0145b68b841e62e7f","2018-01-01","525.46","2966.78"
"a5cba26a62b8b4d0145b68b841e62e7f","2018-02-01","1343.29","4310.07"
"a5cba26a62b8b4d0145b68b841e62e7f","2018-03-01","4747.97","9058.04"
"a5cba26a62b8b4d0145b68b841e62e7f","2018-04-01","2025.38","11083.42"
"a5cba26a62b8b4d0145b68b841e62e7f","2018-05-01","1168.67","12252.09"
"a5cba26a62b8b4d0145b68b841e62e7f","2018-06-01","1063.11","13315.20"
"a5cba26a62b8b4d0145b68b841e62e7f","2018-07-01","1513.25","14828.45"
"a5cba26a62b8b4d0145b68b841e62e7f","2018-08-01","845.47","15673.92"
"a5dd1946fb63ada8bcaa0c9cd8f11e22","2017-09-01","37.01","37.01"
"a5dd1946fb63ada8bcaa0c9cd8f11e22","2017-11-01","148.08","185.09"
"a5dd1946fb63ada8bcaa0c9cd8f11e22","2018-01-01","58.56","243.65"
"a5dd1946fb63ada8bcaa0c9cd8f11e22","2018-03-01","182.68","426.33"
"a5ff20ff766e7f50bd5066f33da14413","2018-08-01","55.58","55.58"
"a61cc04793308395a840807104365121","2018-05-01","38.37","38.37"
"a63bfbaa882c8f4542891b4e2246cc7f","2018-06-01","2352.98","2352.98"
"a63bfbaa882c8f4542891b4e2246cc7f","2018-07-01","2337.42","4690.40"
"a63bfbaa882c8f4542891b4e2246cc7f","2018-08-01","1235.59","5925.99"
"a64e44665225d19dfc0277eeeaaccc57","2018-06-01","182.34","182.34"
"a64e44665225d19dfc0277eeeaaccc57","2018-07-01","47.4","229.74"
"a64e44665225d19dfc0277eeeaaccc57","2018-08-01","197.02","426.76"
"a663d9c3797e90eac99ff60939416a56","2018-05-01","249.08","249.08"
"a673821011d0cec28146ea42f5ab767f","2017-02-01","46.99","46.99"
"a673821011d0cec28146ea42f5ab767f","2017-03-01","1425.22","1472.21"
"a673821011d0cec28146ea42f5ab767f","2017-04-01","1023.40","2495.61"
"a673821011d0cec28146ea42f5ab767f","2017-06-01","412.68","2908.29"
"a673821011d0cec28146ea42f5ab767f","2017-07-01","381.88","3290.17"
"a673821011d0cec28146ea42f5ab767f","2017-08-01","175.95","3466.12"
"a673821011d0cec28146ea42f5ab767f","2017-09-01","91.66","3557.78"
"a673821011d0cec28146ea42f5ab767f","2017-10-01","234.08","3791.86"
"a673821011d0cec28146ea42f5ab767f","2017-11-01","2218.03","6009.89"
"a673821011d0cec28146ea42f5ab767f","2017-12-01","1466.78","7476.67"
"a673821011d0cec28146ea42f5ab767f","2018-01-01","1200.92","8677.59"
"a673821011d0cec28146ea42f5ab767f","2018-02-01","442.10","9119.69"
"a673821011d0cec28146ea42f5ab767f","2018-03-01","501.89","9621.58"
"a673821011d0cec28146ea42f5ab767f","2018-04-01","1291.81","10913.39"
"a673821011d0cec28146ea42f5ab767f","2018-05-01","2364.99","13278.38"
"a673821011d0cec28146ea42f5ab767f","2018-06-01","1206.74","14485.12"
"a673821011d0cec28146ea42f5ab767f","2018-07-01","141.83","14626.95"
"a673821011d0cec28146ea42f5ab767f","2018-08-01","1084.87","15711.82"
"a67780aba9dd436e7ac0aa1f889e73ec","2017-11-01","409.27","409.27"
"a67780aba9dd436e7ac0aa1f889e73ec","2018-01-01","73.7","482.97"
"a67780aba9dd436e7ac0aa1f889e73ec","2018-05-01","159.81","642.78"
"a67780aba9dd436e7ac0aa1f889e73ec","2018-07-01","191.4","834.18"
"a67780aba9dd436e7ac0aa1f889e73ec","2018-08-01","206.86","1041.04"
"a69aa24cec11168e7e39a3fbc727e925","2018-06-01","91.86","91.86"
"a69aa24cec11168e7e39a3fbc727e925","2018-07-01","48.43","140.29"
"a6bd7d1ccdac48c6b33b28596b7eb122","2017-06-01","1003.42","1003.42"
"a6bd7d1ccdac48c6b33b28596b7eb122","2017-07-01","2502.48","3505.90"
"a6bd7d1ccdac48c6b33b28596b7eb122","2017-11-01","2957.70","6463.60"
"a6bd7d1ccdac48c6b33b28596b7eb122","2017-12-01","1444.62","7908.22"
"a6bd7d1ccdac48c6b33b28596b7eb122","2018-02-01","1394.77","9302.99"
"a6bd7d1ccdac48c6b33b28596b7eb122","2018-03-01","2375.22","11678.21"
"a6bd7d1ccdac48c6b33b28596b7eb122","2018-05-01","1462.82","13141.03"
"a6bd7d1ccdac48c6b33b28596b7eb122","2018-07-01","697.23","13838.26"
"a6fe7de3d16f6149ffe280349a8535a0","2017-07-01","143.64","143.64"
"a6fe7de3d16f6149ffe280349a8535a0","2017-08-01","359.24","502.88"
"a6fe7de3d16f6149ffe280349a8535a0","2017-09-01","437.42","940.30"
"a6fe7de3d16f6149ffe280349a8535a0","2017-10-01","65.0","1005.30"
"a6fe7de3d16f6149ffe280349a8535a0","2017-11-01","136.82","1142.12"
"a6fe7de3d16f6149ffe280349a8535a0","2017-12-01","479.03","1621.15"
"a6fe7de3d16f6149ffe280349a8535a0","2018-01-01","366.06","1987.21"
"a6fe7de3d16f6149ffe280349a8535a0","2018-02-01","408.58","2395.79"
"a6fe7de3d16f6149ffe280349a8535a0","2018-03-01","290.91","2686.70"
"a6fe7de3d16f6149ffe280349a8535a0","2018-04-01","349.10","3035.80"
"a6fe7de3d16f6149ffe280349a8535a0","2018-05-01","256.20","3292.00"
"a6fe7de3d16f6149ffe280349a8535a0","2018-06-01","141.11","3433.11"
"a6fe7de3d16f6149ffe280349a8535a0","2018-07-01","141.33","3574.44"
"a70e9066dbfd10b6b97a3f54a1356762","2017-04-01","984.72","984.72"
"a70e9066dbfd10b6b97a3f54a1356762","2017-11-01","1042.68","2027.40"
"a72c2f59332659e361d647515c698798","2018-01-01","312.82","312.82"
"a72c2f59332659e361d647515c698798","2018-02-01","302.19","615.01"
"a72c2f59332659e361d647515c698798","2018-04-01","161.68","776.69"
"a72c2f59332659e361d647515c698798","2018-07-01","157.24","933.93"
"a72f15980dc3e9bfd1a49ac9b2f3af65","2018-07-01","108.63","108.63"
"a7a9b880c49781da66651ccf4ba9ac38","2018-06-01","170.96","170.96"
"a7b7354cc588f7566a848bcbb1ce3d96","2017-03-01","104.87","104.87"
"a7c53f6b3b61adbdaa99dda97e8cbd56","2017-03-01","110.3","110.3"
"a7c88262832dfc683781d6a421edefae","2017-03-01","943.53","943.53"
"a7c88262832dfc683781d6a421edefae","2017-06-01","232.27","1175.80"
"a7c88262832dfc683781d6a421edefae","2018-02-01","426.62","1602.42"
"a7d0f8dd44f57ef6de7f7f02e3d82630","2018-06-01","37.36","37.36"
"a7d0f8dd44f57ef6de7f7f02e3d82630","2018-08-01","62.31","99.67"
"a7dc4098e4da6e41b426269d12ae7e91","2018-07-01","356.90","356.90"
"a7dc4098e4da6e41b426269d12ae7e91","2018-08-01","197.55","554.45"
"a7ecf689b40a44361e259b28939023e4","2018-07-01","410.91","410.91"
"a7f13822ceb966b076af67121f87b063","2016-10-01","804.33","804.33"
"a7f13822ceb966b076af67121f87b063","2017-02-01","4291.35","5095.68"
"a7f13822ceb966b076af67121f87b063","2017-03-01","4500.99","9596.67"
"a7f13822ceb966b076af67121f87b063","2017-04-01","4307.13","13903.80"
"a7f13822ceb966b076af67121f87b063","2017-05-01","1076.63","14980.43"
"a806a4bb063ea7ca6d374eafa50a6058","2018-01-01","280.50","280.50"
"a806a4bb063ea7ca6d374eafa50a6058","2018-02-01","124.77","405.27"
"a81466620e46a6970b22ef40379fdfc9","2017-10-01","354.78","354.78"
"a8739afb32aaa45e01815ca76f76f54b","2018-06-01","351.10","351.10"
"a8739afb32aaa45e01815ca76f76f54b","2018-08-01","212.46","563.56"
"a888faf2d1baececa6baf9c3d603ee1f","2017-01-01","507.9","507.9"
"a888faf2d1baececa6baf9c3d603ee1f","2017-02-01","1671.76","2179.66"
"a888faf2d1baececa6baf9c3d603ee1f","2017-03-01","4234.34","6414.00"
"a888faf2d1baececa6baf9c3d603ee1f","2017-04-01","3577.48","9991.48"
"a888faf2d1baececa6baf9c3d603ee1f","2017-05-01","1917.50","11908.98"
"a888faf2d1baececa6baf9c3d603ee1f","2017-06-01","2373.95","14282.93"
"a888faf2d1baececa6baf9c3d603ee1f","2017-07-01","560.83","14843.76"
"a888faf2d1baececa6baf9c3d603ee1f","2017-08-01","305.57","15149.33"
"a888faf2d1baececa6baf9c3d603ee1f","2017-09-01","143.83","15293.16"
"a888faf2d1baececa6baf9c3d603ee1f","2017-10-01","1169.72","16462.88"
"a888faf2d1baececa6baf9c3d603ee1f","2017-11-01","554.03","17016.91"
"a888faf2d1baececa6baf9c3d603ee1f","2017-12-01","270.65","17287.56"
"a888faf2d1baececa6baf9c3d603ee1f","2018-04-01","1110.61","18398.17"
"a888faf2d1baececa6baf9c3d603ee1f","2018-05-01","274.58","18672.75"
"a89e143d5211473ae18db9577ee34b64","2017-06-01","79.94","79.94"
"a90a5da8b09e44264a177c0374a5ac87","2017-02-01","97.88","97.88"
"a90a5da8b09e44264a177c0374a5ac87","2017-03-01","49.42","147.30"
"a938325a4b357fd23a6a4d5bb126408e","2017-09-01","164.79","164.79"
"a938325a4b357fd23a6a4d5bb126408e","2017-10-01","188.6","353.39"
"a938325a4b357fd23a6a4d5bb126408e","2017-11-01","895.35","1248.74"
"a938325a4b357fd23a6a4d5bb126408e","2017-12-01","442.47","1691.21"
"a938325a4b357fd23a6a4d5bb126408e","2018-03-01","290.56","1981.77"
"a938325a4b357fd23a6a4d5bb126408e","2018-04-01","688.39","2670.16"
"a938325a4b357fd23a6a4d5bb126408e","2018-05-01","67.23","2737.39"
"a938325a4b357fd23a6a4d5bb126408e","2018-06-01","135.20","2872.59"
"a938325a4b357fd23a6a4d5bb126408e","2018-07-01","550.93","3423.52"
"a938325a4b357fd23a6a4d5bb126408e","2018-08-01","368.29","3791.81"
"a9415cf907dfa12f9ed18693244f5329","2018-01-01","385.42","385.42"
"a99504ac23ed125aaf5302af6cc30af9","2017-10-01","1025.24","1025.24"
"a9ae440659f48b7849df83e82734150b","2017-10-01","312.02","312.02"
"a9b533a26e898b12e8b8d4c07279bf4d","2017-07-01","44.0","44.0"
"a9b533a26e898b12e8b8d4c07279bf4d","2017-11-01","99.53","143.53"
"a9b533a26e898b12e8b8d4c07279bf4d","2017-12-01","47.53","191.06"
"aa17b35ce4de7b565be3249ba838944f","2017-08-01","56.5","56.5"
"aa17b35ce4de7b565be3249ba838944f","2017-09-01","57.5","114.0"
"aa1eb17b9fdf6dfd546e25c45c7b9235","2017-12-01","42.09","42.09"
"aa1eb17b9fdf6dfd546e25c45c7b9235","2018-03-01","74.78","116.87"
"aa1eb17b9fdf6dfd546e25c45c7b9235","2018-04-01","37.39","154.26"
"aa2640d851ec322526f1295bbeb20092","2018-05-01","182.34","182.34"
"aa762680c40618316a896838866140ea","2018-04-01","208.79","208.79"
"aa762680c40618316a896838866140ea","2018-05-01","114.67","323.46"
"aa8af66c623d7d544dfe4bb85b5ebe3b","2018-06-01","114.57","114.57"
"aac29b1b99776be73c3049939652091d","2017-01-01","77.06","77.06"
"aac29b1b99776be73c3049939652091d","2017-02-01","399.69","476.75"
"aac29b1b99776be73c3049939652091d","2017-03-01","494.75","971.50"
"aac29b1b99776be73c3049939652091d","2017-04-01","787.57","1759.07"
"aac29b1b99776be73c3049939652091d","2017-05-01","1381.87","3140.94"
"aac29b1b99776be73c3049939652091d","2017-06-01","581.50","3722.44"
"aac29b1b99776be73c3049939652091d","2017-07-01","415.36","4137.80"
"aac29b1b99776be73c3049939652091d","2017-08-01","191.99","4329.79"
"aac29b1b99776be73c3049939652091d","2017-09-01","524.07","4853.86"
"aac29b1b99776be73c3049939652091d","2017-10-01","591.50","5445.36"
"aac29b1b99776be73c3049939652091d","2017-11-01","296.12","5741.48"
"aac29b1b99776be73c3049939652091d","2017-12-01","888.93","6630.41"
"aac29b1b99776be73c3049939652091d","2018-01-01","786.88","7417.29"
"aac29b1b99776be73c3049939652091d","2018-03-01","198.89","7616.18"
"aac29b1b99776be73c3049939652091d","2018-04-01","349.22","7965.40"
"aac29b1b99776be73c3049939652091d","2018-05-01","206.20","8171.60"
"aac29b1b99776be73c3049939652091d","2018-06-01","611.75","8783.35"
"aac29b1b99776be73c3049939652091d","2018-07-01","178.21","8961.56"
"aac29b1b99776be73c3049939652091d","2018-08-01","94.66","9056.22"
"aac51c486b672a9850d59f3e84b1cf88","2018-08-01","859.57","859.57"
"aadfe0417e61315688b6bd7043361e25","2017-08-01","304.18","304.18"
"aae3bfea055532c57fb453ed3ec80b30","2017-01-01","176.06","176.06"
"aae3bfea055532c57fb453ed3ec80b30","2017-02-01","639.34","815.40"
"aae3bfea055532c57fb453ed3ec80b30","2017-03-01","156.60","972.00"
"aae3bfea055532c57fb453ed3ec80b30","2017-04-01","327.54","1299.54"
"aae3bfea055532c57fb453ed3ec80b30","2017-05-01","321.48","1621.02"
"aae3bfea055532c57fb453ed3ec80b30","2017-06-01","309.51","1930.53"
"aae3bfea055532c57fb453ed3ec80b30","2017-07-01","394.52","2325.05"
"aae3bfea055532c57fb453ed3ec80b30","2017-08-01","622.55","2947.60"
"aae3bfea055532c57fb453ed3ec80b30","2017-09-01","121.83","3069.43"
"aae3bfea055532c57fb453ed3ec80b30","2017-10-01","214.95","3284.38"
"aae3bfea055532c57fb453ed3ec80b30","2017-11-01","299.10","3583.48"
"aae3bfea055532c57fb453ed3ec80b30","2018-01-01","79.99","3663.47"
"aae3bfea055532c57fb453ed3ec80b30","2018-05-01","193.7","3857.17"
"aae5953b9edddf14749c0d65d60eb4b9","2017-09-01","165.7","165.7"
"aae5953b9edddf14749c0d65d60eb4b9","2017-10-01","37.2","202.9"
"aae5e7b457a3c72ee230a47d98fceda5","2018-04-01","510.56","510.56"
"aae5e7b457a3c72ee230a47d98fceda5","2018-06-01","130.58","641.14"
"aae5e7b457a3c72ee230a47d98fceda5","2018-07-01","47.04","688.18"
"aae5e7b457a3c72ee230a47d98fceda5","2018-08-01","57.39","745.57"
"aaed1309374718fdd995ee4c58c9dfcd","2016-10-01","80.25","80.25"
"aaed1309374718fdd995ee4c58c9dfcd","2017-01-01","340.35","420.60"
"aaed1309374718fdd995ee4c58c9dfcd","2017-02-01","710.17","1130.77"
"aaed1309374718fdd995ee4c58c9dfcd","2017-03-01","735.54","1866.31"
